2.44390630722,0.612183213234,-5.95608282089,0.0428523828005,0.0193419250188,0.0414895620903,0.998032146129
3.46684575081,0.694858908653,-5.99022579193,0.0425656000209,0.0195776465336,0.0365984529079,0.99823113549
4.52746534348,0.814377725124,-6.01428699493,0.0387875540843,0.0179022715616,0.0283394434243,0.998685091509
5.54797410965,0.901907920837,-6.04791355133,0.0403638252573,0.018195241738,0.0307807003737,0.998545065087
6.60368871689,1.12370872498,-6.09500312805,0.0384608095446,0.0152225254974,0.0608808642905,0.997287603271
7.623442173,1.29606175423,-6.12353754044,0.0414138832699,0.0161803828712,0.0592381607926,0.997253191968
8.63363170624,1.39285266399,-6.11186885834,0.0457783279519,0.0178349591054,0.0721241337211,0.996184909614
9.68310070038,1.6251642704,-6.15200996399,0.0475034477835,0.0185194984671,0.0724746621965,0.996066209001
10.7531251907,1.84869682789,-6.20569753647,0.0495554803638,0.0191006504522,0.0702119809028,0.996117333526
11.7917156219,1.99669623375,-6.21858501434,0.0522173784692,0.0150888749107,0.067480655927,0.996238937269
12.8459367752,2.29884934425,-6.23825740814,0.053288607501,0.0162311049952,0.0798898451854,0.995245942985
13.4559144974,1.90856611729,-3.89688897133,0.00734601630696,0.0282851556087,0.0874388724727,0.995741142245
14.4376735687,2.1430785656,-3.98525190353,0.0104959420407,0.0287111873109,0.0862171867583,0.995807254954
15.5177049637,2.36149263382,-4.04964828491,0.0113793482839,0.0308116972397,0.0854105125206,0.995804292097
16.5545082092,2.59816217422,-4.07762336731,0.01176002902,0.0391258247505,0.111013497662,0.992978786715
17.4716777802,3.03727507591,-4.19465732574,0.0118020130128,0.0262258562056,0.165661150872,0.985763297432
18.3561630249,3.58135151863,-4.25764894485,0.0129598206382,0.0302065785582,0.239888804958,0.970243763601
19.1110725403,4.40621757507,-4.31547403336,0.0158188578216,0.0273142403247,0.310221590863,0.950140133047
19.957244873,5.132335186,-4.36479711533,0.0117644731682,0.0280103582135,0.315589380844,0.948409375146
20.4294624329,6.02743148804,-4.40370464325,0.0130222176178,0.034710266552,0.407641001223,0.912389381445
20.6925697327,6.99345350266,-4.46923780441,0.00396318637526,0.036654566529,0.51943454833,0.853714511666
21.108083725,7.9354391098,-4.49937725067,0.00743754929909,0.032614356199,0.523922598392,0.851108740732
21.5021152496,8.99868011475,-4.57232093811,0.00709498410155,0.0371284443226,0.533241865882,0.845117864218
21.568605423,10.0529079437,-4.6279425621,0.0114542237652,0.0390196210047,0.625511338715,0.779154539853
21.7006645203,11.0549316406,-4.6701874733,0.0148741655509,0.040467769798,0.648507849352,0.759985982521
21.4695472717,12.080906868,-4.69566297531,0.0204649167654,0.044931638302,0.741661328049,0.668954956375
20.8679523468,12.9748048782,-4.68835306168,0.0233004825599,0.0444103471784,0.795278685264,0.604166019922
20.5995407104,14.075056076,-4.70890283585,0.0215435624364,0.0454258791155,0.78044122941,0.623204495334
20.4935073853,15.0848636627,-4.75428056717,0.0220195226238,0.0453660941824,0.748433668545,0.661289737396
